ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,CVEGEO,luces,ndvi,zurbana,Datos,AREA,DENSIDAD,POBTOT,TOTHOG,VIVTOT,TVIVHAB,TEMPERATURA
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1467,1.51E+12,63,0.101383005,0.692832705,1,0.240507102,22876.66331,5502,1381,1492,1399,33.7102
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1471,1.51E+12,63,0.075967475,0.61110766,1,0.395758405,25652.01363,10152,2503,2677,2545,33.846
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1518,1.51E+12,60,0.103762398,0.730331667,1,0.612796741,8165.839776,5004,1313,1595,1332,32.76346667
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1537,1.51E+12,60,0.11020015,0.735595088,1,0.592642143,14869.0067,8812,2334,2718,2463,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1556,1.51E+12,63,0.086825646,0.627274481,1,0.796743646,8805.84368,7016,1776,2040,1807,32.34573333
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1560,1.51E+12,63,0.088041445,0.634667971,1,0.537483877,4606.64981,2476,612,652,613,32.3126
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,158A,150580001158A,63,0.088041445,0.634667971,1,0.348091776,27038.84622,9412,2375,2488,2393,32.3126
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1611,1.51E+12,63,0.088041445,0.634667971,1,0.50095585,16552.35685,8292,1903,2095,1918,32.3126
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1857,1.51E+12,60,0.11020015,0.735595088,1,0.233859476,25062.05908,5861,1397,1572,1453,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1880,1.51E+12,63,0.11020015,0.735595088,1,0.30087821,13294.41572,4000,993,1160,1055,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1908,1.51E+12,63,0.100543523,0.727699957,1,0.186824466,20500.52691,3830,1048,1214,1082,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1931,1.51E+12,63,0.100543523,0.727699957,1,0.213353817,15148.54551,3232,890,1019,915,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1946,1.51E+12,63,0.100543523,0.727699957,1,0.262050907,9952.264738,2608,682,784,704,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1950,1.51E+12,60,0.100543523,0.727699957,1,0.482758327,14529.00883,7014,1785,2126,1804,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,1965,1.51E+12,60,0.100543523,0.727699957,1,0.569635869,23957.40991,13647,3426,3898,3473,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,197A,150580001197A,63,0.11020015,0.735595088,1,0.229251044,17347.79448,3977,944,1076,1000,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,2018,1.51E+12,63,0.100543523,0.727699957,1,0.139612783,18751.86462,2618,712,835,745,33.1398
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,2060,1.51E+12,60,0.11020015,0.735595088,1,0.154122307,30371.98244,4681,1143,1342,1180,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,2107,1.51E+12,60,0.11020015,0.735595088,1,0.138971882,31071.03344,4318,960,1035,973,32.0108
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,2111,1.51E+12,63,0.084394048,0.612487503,1,0.207745414,19355.42121,4021,957,1037,964,32.412
15,México,58,Nezahualcóyotl,1,Total AGEB urbana,2145,1.51E+12,63,0.088041445,0.634667971,1,0.450078448,9982.704173,4493,1093,1180,1093,32.3126
15,México,59,Nextlalpan,1,Total AGEB urbana,38,1.51E+12,53,0.213505643,0.236619954,1,2.138862517,1785.528509,3819,919,1052,927,32.181025
15,México,59,Nextlalpan,1,Total AGEB urbana,42,1.51E+12,54.2,0.220105144,0.151230222,1,1.045943515,3122.539556,3266,803,913,811,31.6672
15,México,59,Nextlalpan,1,Total AGEB urbana,57,1.51E+12,54.5,0.220105144,0.151230222,1,0.705386515,2751.682885,1941,465,529,466,31.6672
15,México,59,Nextlalpan,1,Total AGEB urbana,80,1.51E+12,61.42857143,0.220105144,0.151230222,1,1.38566498,1618.71739,2243,531,590,534,31.6672
15,México,59,Nextlalpan,1,Total AGEB urbana,108,1.51E+12,62,0.220105144,0.151230222,1,0.80607259,1781.477274,1436,346,385,351,31.6672
15,México,59,Nextlalpan,1,Total AGEB urbana,112,1.51E+12,56,0.220105144,0.151230222,1,0.886133437,1933.11744,1713,399,458,400,31.6672
15,México,59,Nextlalpan,17,Total AGEB urbana,150,1.51E+12,56,0.213470967,0.242935486,1,0.698736206,2733.506555,1910,433,496,435,32.8796
15,México,59,Nextlalpan,17,Total AGEB urbana,165,1.51E+12,56,0.224435461,0.106934797,1,1.308763821,1353.185328,1771,389,436,393,32.7218
15,México,60,Nicolás Romero,1,Total AGEB urbana,132,1.51E+12,63,0.208090183,0.454054283,1,1.465570426,7694.614876,11277,2728,3009,2755,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,019A,150600001019A,63,0.21889035,0.444514469,1,0.750994649,7358.241507,5526,1409,1575,1421,28.63706667
15,México,60,Nicolás Romero,1,Total AGEB urbana,240,1.51E+12,63,0.240490684,0.425434842,1,0.520960609,12073.84953,6290,1585,1742,1592,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,026A,150600001026A,63,0.240490684,0.425434842,1,0.74521127,12825.89299,9558,2392,2593,2405,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,293,1.51E+12,63,0.154016098,0.601801981,1,0.796780959,7657.06049,6101,1655,2211,1665,28.9678
15,México,60,Nicolás Romero,1,Total AGEB urbana,359,1.51E+12,58.18181818,0.300581119,0.110100776,1,2.631385835,4698.284772,12363,2970,3302,3018,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,040A,150600001040A,61,0.240490684,0.425434842,1,0.360752502,7634.042681,2754,662,699,663,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,448,1.51E+12,63,0.20911182,0.476053214,1,1.919302818,3603.391781,6916,1616,1964,1636,28.82757778
15,México,60,Nicolás Romero,1,Total AGEB urbana,537,1.51E+12,63,0.208090183,0.454054283,1,0.498238148,6699.607432,3338,835,933,845,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,541,1.51E+12,63,0.208090183,0.454054283,1,0.492957733,12276.91461,6052,1517,1660,1540,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,556,1.51E+12,63,0.240490684,0.425434842,1,0.38524471,15553.75023,5992,1491,1605,1500,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,560,1.51E+12,63,0.224290433,0.439744562,1,0.258597385,12362.84737,3197,775,840,779,28.5901
15,México,60,Nicolás Romero,1,Total AGEB urbana,575,1.51E+12,63,0.208090183,0.454054283,1,0.367177849,12217.51261,4486,1116,1374,1125,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,058A,150600001058A,63,0.208090183,0.454054283,1,0.643520635,7929.815641,5103,1197,1442,1208,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,594,1.51E+12,63,0.208090183,0.454054283,1,0.356118928,8651.60417,3081,777,828,778,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,611,1.51E+12,63,0.154016098,0.601801981,1,0.396880526,20268.06427,8044,2124,2581,2147,28.9678
15,México,60,Nicolás Romero,1,Total AGEB urbana,626,1.51E+12,63,0.154016098,0.601801981,1,0.380144061,14754.93262,5609,1408,1519,1419,28.9678
15,México,60,Nicolás Romero,1,Total AGEB urbana,645,1.51E+12,57,0.208090183,0.454054283,1,0.839856907,5527.132019,4642,1079,1430,1175,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,700,1.51E+12,63,0.240490684,0.425434842,1,0.469769562,15565.07828,7312,1787,1932,1793,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,715,1.51E+12,63,0.240490684,0.425434842,1,0.449561413,13484.25336,6062,1572,1715,1596,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,072A,150600001072A,63,0.326370258,0.425434842,1,0.726951893,5030.594232,3657,831,942,864,26.82836
15,México,60,Nicolás Romero,1,Total AGEB urbana,734,1.51E+12,63,0.240490684,0.425434842,1,0.360724389,12250.34995,4419,1092,1191,1096,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,749,1.51E+12,63,0.224290433,0.439744562,1,0.586209316,7744.673913,4540,1128,1267,1165,28.5901
15,México,60,Nicolás Romero,1,Total AGEB urbana,753,1.51E+12,63,0.240490684,0.425434842,1,0.739753945,6811.724408,5039,1276,1408,1293,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,768,1.51E+12,63,0.240490684,0.425434842,1,0.603102678,10061.30502,6068,1545,1669,1553,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,772,1.51E+12,62.33333333,0.240490684,0.425434842,1,0.742663139,9809.292559,7285,1754,1875,1756,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,787,1.51E+12,54,0.208090183,0.454054283,1,0.595910967,10311.94313,6145,1470,1618,1476,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,804,1.51E+12,63,0.300581119,0.110100776,1,0.80125517,6087.948241,4878,1171,1340,1200,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,819,1.51E+12,63,0.328261849,0.110100776,1,0.698421588,7088.841592,4951,1211,1338,1244,26.74753333
15,México,60,Nicolás Romero,1,Total AGEB urbana,823,1.51E+12,63,0.300581119,0.110100776,1,0.789531188,7347.398165,5801,1428,1605,1443,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,838,1.51E+12,58.5,0.300581119,0.110100776,1,0.662538484,7605.595933,5039,1198,1380,1214,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,842,1.51E+12,57,0.208090183,0.454054283,1,0.431516728,9670.540516,4173,1009,1134,1022,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,857,1.51E+12,54,0.300581119,0.110100776,1,0.259559884,3251.658103,844,203,229,203,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,908,1.51E+12,62.33333333,0.240490684,0.425434842,1,0.656955749,9294.385525,6106,1493,1629,1509,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,1003,1.51E+12,54,0.208090183,0.454054283,1,0.385169351,10096.85738,3889,961,1111,967,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,1018,1.51E+12,54,0.208090183,0.454054283,1,0.614749037,4780.812693,2939,695,798,700,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,1022,1.51E+12,60.33333333,0.300581119,0.110100776,1,0.940705315,6069.913619,5710,1321,1432,1343,27.2474
15,México,60,Nicolás Romero,1,Total AGEB urbana,1037,1.51E+12,59,0.342102213,0.110100776,1,0.511285696,6348.700977,3246,765,819,773,26.4976
15,México,60,Nicolás Romero,1,Total AGEB urbana,1056,1.51E+12,63,0.240490684,0.425434842,1,0.937217105,9469.524139,8875,2574,3987,2593,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,1060,1.51E+12,63,0.240490684,0.425434842,1,0.68866838,10786.03318,7428,1887,2199,1894,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,1075,1.51E+12,63,0.154016098,0.601801981,1,0.386559384,10694.34651,4134,1121,1714,1127,28.9678
15,México,60,Nicolás Romero,1,Total AGEB urbana,1094,1.51E+12,60,0.208090183,0.454054283,1,0.281808742,11915.88302,3358,781,867,781,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,1126,1.51E+12,63,0.240490684,0.425434842,1,0.154718978,14083.59867,2179,563,793,575,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,1130,1.51E+12,63,0.240490684,0.425434842,1,0.485658587,5374.145681,2610,570,731,584,28.4492
15,México,60,Nicolás Romero,1,Total AGEB urbana,1145,1.51E+12,60,0.208090183,0.454054283,1,0.067204524,6264.459176,421,88,114,94,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,115A,150600001115A,63,0.208090183,0.454054283,1,0.766568515,4808.441683,3686,1059,1849,1083,28.731
15,México,60,Nicolás Romero,1,Total AGEB urbana,1215,1.51E+12,60,0.237424809,0.454054283,1,0.872482432,631.531341,551,129,172,132,28.61733333
15,México,60,Nicolás Romero,16,Total AGEB urbana,679,1.51E+12,52,0.339442523,0.110100776,1,1.796186454,3882.113677,6973,1717,2117,1721,24.82365
15,México,60,Nicolás Romero,16,Total AGEB urbana,698,1.51E+12,59,0.300581119,0.110100776,1,0.375828667,3490.952433,1312,320,356,324,27.2474
15,México,60,Nicolás Romero,82,Total AGEB urbana,950,1.51E+12,59,0.355942578,0.110100776,1,2.386247239,2475.01596,5906,1368,1645,1371,26.24766667
15,México,60,Nicolás Romero,82,Total AGEB urbana,1200,1.51E+12,59,0.300581119,0.110100776,1,0.32148691,4815.126061,1548,338,388,339,27.2474
15,México,61,Nopaltepec,1,Total AGEB urbana,21,1.51E+12,27,0.249668046,0.167624587,1,0.661395875,1374.365995,909,238,284,238,30.552
15,México,61,Nopaltepec,1,Total AGEB urbana,36,1.51E+12,27,0.249668046,0.167624587,1,0.432079278,1675.618426,724,195,259,195,30.552
15,México,61,Nopaltepec,1,Total AGEB urbana,74,1.51E+12,16,0.249668046,0.167624587,1,1.111351832,356.322803,396,98,137,99,30.552
15,México,61,Nopaltepec,1,Total AGEB urbana,93,1.51E+12,23.33333333,0.249668046,0.167624587,1,0.394693236,1408.68895,556,144,194,144,30.552
15,México,61,Nopaltepec,1,Total AGEB urbana,106,1.51E+12,16,0.249668046,0.167624587,1,0.483460043,1518.222674,734,191,247,193,30.552
15,México,61,Nopaltepec,4,Total AGEB urbana,144,1.51E+12,27,0.244628847,0.207165995,1,0.353074762,2093.04113,739,178,204,178,30.2642
15,México,61,Nopaltepec,4,Total AGEB urbana,159,1.51E+12,27,0.244628847,0.207165995,1,0.672599175,1865.895836,1255,322,367,322,30.2642
15,México,61,Nopaltepec,4,Total AGEB urbana,163,1.51E+12,27,0.244628847,0.207165995,1,0.482834877,1849.493567,893,231,269,233,30.2642
15,México,62,Ocoyoacac,1,Total AGEB urbana,175,1.51E+12,55,0.22901492,0.331138738,1,0.811299756,6310.86101,5120,1204,1301,1204,27.7414
15,México,62,Ocoyoacac,1,Total AGEB urbana,194,1.51E+12,42,0.22901492,0.331138738,1,1.261645287,2988.954216,3771,870,972,876,27.7414
15,México,62,Ocoyoacac,1,Total AGEB urbana,245,1.51E+12,42,0.22901492,0.331138738,1,0.284946487,1579.243895,450,108,116,108,27.7414
15,México,62,Ocoyoacac,23,Total AGEB urbana,33,1.51E+12,49,0.22901492,0.331138738,1,1.510016353,5921.127927,8941,1906,2021,1907,27.7414
15,México,65,Otumba,1,Total AGEB urbana,35,1.51E+12,42,0.242077837,0.223162522,1,0.559964696,4493.140406,2516,609,755,623,30.0296
15,México,65,Otumba,1,Total AGEB urbana,105,1.51E+12,45.6,0.242077837,0.223162522,1,1.600185467,2083.508486,3334,835,996,852,30.0296
15,México,65,Otumba,1,Total AGEB urbana,011A,150650001011A,38.8,0.242077837,0.223162522,1,1.100453733,2022.801989,2226,545,667,551,30.0296
15,México,65,Otumba,1,Total AGEB urbana,143,1.51E+12,42,0.242077837,0.223162522,1,0.603076905,1427.678615,861,206,246,206,30.0296
15,México,65,Otumba,1,Total AGEB urbana,158,1.51E+12,42,0.242077837,0.223162522,1,0.889427225,819.6286101,729,172,204,172,30.0296
15,México,65,Otumba,1,Total AGEB urbana,302,1.51E+12,38,0.242077837,0.223162522,1,0.256313293,1299.1913,333,81,101,82,30.0296
15,México,65,Otumba,7,Total AGEB urbana,209,1.51E+12,38,0.288338975,0.288604889,1,0.74852153,1762.140362,1319,309,354,316,29.9558
15,México,65,Otumba,7,Total AGEB urbana,213,1.51E+12,38,0.288338975,0.288604889,1,0.529833693,1500.470827,795,179,199,181,29.9558
15,México,65,Otumba,7,Total AGEB urbana,228,1.51E+12,38,0.288338975,0.288604889,1,0.609751426,2102.496109,1282,308,357,312,29.9558
15,México,65,Otumba,11,Total AGEB urbana,251,1.51E+12,34,0.251852786,0.261982716,1,1.397215999,921.1174229,1287,302,354,305,29.3077
15,México,65,Otumba,11,Total AGEB urbana,266,1.51E+12,31,0.258104684,0.271123671,1,1.643529312,970.4725001,1595,362,428,364,29.41126667
15,México,65,Otumba,19,Total AGEB urbana,162,1.51E+12,47,0.311559779,0.180511552,1,1.045431807,2512.837262,2627,517,564,520,27.37772
15,México,65,Otumba,19,Total AGEB urbana,177,1.51E+12,47,0.302851978,0.221046553,1,0.562324618,3156.539735,1775,380,431,386,28.3445
15,México,67,Otzolotepec,1,Total AGEB urbana,190,1.51E+12,54.28571429,0.272525209,0.262705975,1,1.671268938,3429.729273,5732,1273,1447,1280,27.7268
15,México,67,Otzolotepec,1,Total AGEB urbana,203,1.51E+12,54,0.272525209,0.262705975,1,2.374060667,2320.496724,5509,1105,1190,1109,27.7268
15,México,67,Otzolotepec,5,Total AGEB urbana,218,1.51E+12,54.66666667,0.267998159,0.141140626,1,0.960974551,3923.100768,3770,813,936,826,28.6594
15,México,67,Otzolotepec,5,Total AGEB urbana,222,1.51E+12,54,0.267998159,0.141140626,1,0.645123069,632.4374675,408,88,101,89,28.6594
15,México,67,Otzolotepec,13,Total AGEB urbana,260,1.51E+12,55,0.292855244,0.262705975,1,1.517531698,2886.924871,4381,911,957,911,27.39632
15,México,67,Otzolotepec,15,Total AGEB urbana,275,1.51E+12,55,0.272525209,0.262705975,1,1.208518894,3601.102161,4352,939,1096,941,27.7268
15,México,67,Otzolotepec,50,Total AGEB urbana,237,1.51E+12,56,0.247399928,0.213903007,1,1.140410604,1213.597975,1384,272,299,272,28.6444
15,México,67,Otzolotepec,50,Total AGEB urbana,241,1.51E+12,57,0.247399928,0.213903007,1,0.718577145,1020.071408,733,151,168,153,28.6444
15,México,67,Otzolotepec,50,Total AGEB urbana,256,1.51E+12,57.55555556,0.257699043,0.177521816,1,2.185847155,1616.306974,3533,707,766,709,28.6519
15,México,69,Papalotla,1,Total AGEB urbana,002A,150690001002A,58,0.266925461,0.158173946,1,1.216819736,2158.084655,2626,625,712,626,30.3902
15,México,69,Papalotla,1,Total AGEB urbana,49,1.51E+12,58.6,0.266925461,0.158173946,1,0.822298861,1625.92953,1337,293,339,295,30.3902
15,México,70,La Paz,1,Total AGEB urbana,20,1.51E+12,63,0.141484595,0.418042741,1,0.399524908,10637.63463,4250,1022,1139,1027,32.087
15,México,70,La Paz,1,Total AGEB urbana,004A,150700001004A,63,0.141484595,0.418042741,1,0.297532711,14277.42174,4248,1027,1097,1029,32.087
15,México,70,La Paz,1,Total AGEB urbana,011A,150700001011A,63,0.088041445,0.634667971,1,0.330251631,21883.31357,7227,1829,1921,1849,32.3126
15,México,70,La Paz,1,Total AGEB urbana,143,1.51E+12,63,0.141484595,0.418042741,1,0.246351477,24663.9479,6076,1545,1744,1547,32.087
15,México,70,La Paz,1,Total AGEB urbana,181,1.51E+12,63,0.141484595,0.418042741,1,0.705752453,4656.023493,3286,789,946,826,32.087
15,México,70,La Paz,1,Total AGEB urbana,209,1.51E+12,63,0.141484595,0.418042741,1,1.004937546,2703.6506,2717,743,982,744,32.087
15,México,70,La Paz,1,Total AGEB urbana,393,1.51E+12,63,0.141484595,0.418042741,1,0.226850227,17143.46974,3889,1022,1075,1024,32.087
15,México,70,La Paz,1,Total AGEB urbana,410,1.51E+12,63,0.088041445,0.634667971,1,0.146010968,21320.31619,3113,740,808,742,32.3126
15,México,70,La Paz,1,Total AGEB urbana,425,1.51E+12,63,0.088041445,0.634667971,1,0.168754131,22719.44388,3834,924,1007,928,32.3126
15,México,70,La Paz,1,Total AGEB urbana,463,1.51E+12,63,0.141484595,0.418042741,1,0.25102506,24559.30098,6165,1591,1719,1592,32.087
15,México,70,La Paz,1,Total AGEB urbana,478,1.51E+12,63,0.141484595,0.418042741,1,0.215266779,17717.55037,3814,986,1057,992,32.087
15,México,70,La Paz,1,Total AGEB urbana,482,1.51E+12,63,0.141484595,0.418042741,1,0.333549233,5045.731886,1683,447,553,450,32.087
15,México,70,La Paz,1,Total AGEB urbana,590,1.51E+12,63,0.141484595,0.418042741,1,0.575562835,5104.568646,2938,755,935,775,32.087
15,México,70,La Paz,1,Total AGEB urbana,068A,150700001068A,63,0.088041445,0.634667971,1,0.171487985,20858.60412,3577,922,953,925,32.3126
15,México,70,La Paz,5,Total AGEB urbana,904,1.51E+12,63,0.144657319,0.623335035,1,0.471577212,3479.811913,1641,415,536,419,29.9798
15,México,70,La Paz,5,Total AGEB urbana,919,1.51E+12,63,0.144657319,0.623335035,1,0.616375455,9945.237025,6130,1442,1646,1464,29.9798
15,México,70,La Paz,5,Total AGEB urbana,923,1.51E+12,63,0.088041445,0.634667971,1,0.265956847,17890.12037,4758,1196,1248,1210,32.3126
15,México,70,La Paz,5,Total AGEB urbana,942,1.51E+12,63,0.144657319,0.623335035,1,0.574791653,7310.47499,4202,1038,1119,1047,29.9798
15,México,70,La Paz,5,Total AGEB urbana,957,1.51E+12,63,0.170959134,0.551164789,1,0.721554986,5475.674169,3951,1011,1171,1019,30.5504
15,México,70,La Paz,8,Total AGEB urbana,961,1.51E+12,63,0.144657319,0.623335035,1,0.815925219,6436.86441,5252,1197,1462,1216,29.9798
15,México,70,La Paz,8,Total AGEB urbana,976,1.51E+12,63,0.144657319,0.623335035,1,0.87089635,8840.317219,7699,1814,1989,1840,29.9798
15,México,70,La Paz,9,Total AGEB urbana,980,1.51E+12,63,0.123670212,0.490251151,1,0.253380165,13738.2498,3481,840,889,847,32.1622
15,México,70,La Paz,9,Total AGEB urbana,995,1.51E+12,63,0.141484595,0.418042741,1,0.637053816,5178.526391,3299,829,905,835,32.087
15,México,70,La Paz,13,Total AGEB urbana,100A,150700013100A,63,0.141484595,0.418042741,1,1.12271812,6139.564221,6893,1792,1948,1800,32.087
15,México,70,La Paz,13,Total AGEB urbana,1033,1.51E+12,63,0.141484595,0.418042741,1,0.236767475,4861.309599,1151,271,324,276,32.087
15,México,70,La Paz,13,Total AGEB urbana,1052,1.51E+12,63,0.141484595,0.418042741,1,1.540811298,1606.945641,2476,571,675,580,32.087
15,México,70,La Paz,17,Total AGEB urbana,1071,1.51E+12,62,0.144657319,0.623335035,1,0.629943864,6062.444958,3819,920,1054,926,29.9798
15,México,70,La Paz,17,Total AGEB urbana,1086,1.51E+12,63,0.144657319,0.623335035,1,0.648779288,5391.66411,3498,855,943,858,29.9798
15,México,70,La Paz,17,Total AGEB urbana,1090,1.51E+12,62,0.144657319,0.623335035,1,0.249187477,12436.4195,3099,725,802,730,29.9798
15,México,70,La Paz,19,Total AGEB urbana,1103,1.51E+12,63,0.179726405,0.52710804,1,0.705157626,3904.09165,2753,635,784,639,30.7406
15,México,70,La Paz,19,Total AGEB urbana,1118,1.51E+12,63,0.179726405,0.52710804,1,0.524023949,10646.45998,5579,1313,1466,1337,30.7406
