ENTIDAD,MUN,LOC,AGEB, LUCES , NDVI , ZURBANA , AREA , DENSIDAD , TEMPERATURA ,POBTOT,TOTHOG,VIVTOT,TVIVHAB
15,108,1,002A, 63.00 , 0.31 , 0.12 , 0.52 ," 10,049.34 ", 30.75 ,5202,1209,1315,1217
15,108,1,34, 63.00 , 0.31 , 0.12 , 0.37 ," 9,781.08 ", 30.75 ,3620,810,885,824
15,108,1,68, 63.00 , 0.30 , 0.11 , 0.56 ," 9,682.46 ", 30.08 ,5467,1326,1438,1336
15,108,1,72, 63.00 , 0.29 , 0.11 , 0.97 ," 9,944.48 ", 29.41 ,9601,2339,2508,2352
15,108,1,208, 62.80 , 0.29 , 0.11 , 1.13 ," 8,437.99 ", 29.41 ,9532,2179,2439,2203
15,108,1,227, 63.00 , 0.31 , 0.12 , 0.58 ," 5,189.42 ", 30.75 ,2991,682,755,683
15,108,1,335, 63.00 , 0.29 , 0.12 , 0.76 ," 5,919.45 ", 31.05 ,4506,1051,1166,1054
15,108,1,034A, 63.00 , 0.31 , 0.12 , 0.67 ," 6,390.22 ", 30.75 ,4311,1036,1139,1051
15,108,1,354, 62.00 , 0.29 , 0.11 , 0.38 ," 9,164.91 ", 29.41 ,3510,842,926,853
15,108,1,369, 62.00 , 0.29 , 0.11 , 0.52 ," 5,608.19 ", 29.41 ,2909,687,768,690
15,108,1,392, 62.00 , 0.31 , 0.12 , 1.03 ," 2,464.72 ", 30.48 ,2544,617,708,617
15,108,1,405, 63.00 , 0.29 , 0.11 , 0.21 ," 7,441.57 ", 29.41 ,1564,349,388,350
15,108,1,443, 62.00 , 0.31 , 0.12 , 0.21 ," 2,227.64 ", 30.75 ,471,112,133,112
15,108,1,547, 63.00 , 0.29 , 0.11 , 0.57 ," 6,767.04 ", 29.41 ,3858,928,1022,934
15,108,14,53, 63.00 , 0.25 , 0.31 , 1.78 ," 1,590.46 ", 31.29 ,2828,695,788,697
15,108,14,142, 63.00 , 0.31 , 0.12 , 0.05 ," 21,411.18 ", 30.75 ,972,248,335,252
15,108,14,195, 63.00 , 0.31 , 0.12 , 0.19 ," 9,720.45 ", 30.75 ,1821,472,634,474
15,108,14,373, 63.00 , 0.31 , 0.12 , 2.35 ," 4,102.22 ", 30.75 ,9624,2354,3034,2388
15,108,14,458, 63.00 , 0.31 , 0.12 , 0.28 ," 18,509.92 ", 30.75 ,5199,1458,2190,1462
15,108,14,462, 63.00 , 0.31 , 0.12 , 0.39 ," 20,852.45 ", 30.75 ,8065,2160,2835,2194
15,108,14,528, 63.00 , 0.31 , 0.12 , 0.07 ," 19,189.12 ", 30.75 ,1336,355,455,359
15,108,14,570, 63.00 , 0.26 , 0.12 , 0.39 ," 8,566.78 ", 31.36 ,3336,969,2425,973
15,108,63,059A, 63.00 , 0.26 , 0.12 , 0.44 ," 16,326.45 ", 31.36 ,7176,2079,3445,2102
15,109,1,007A, 63.00 , 0.20 , 0.50 , 0.53 ," 7,370.60 ", 32.10 ,3918,865,968,917
15,109,1,84, 63.00 , 0.20 , 0.50 , 0.68 ," 7,159.94 ", 32.10 ,4842,1107,1237,1149
15,109,1,101, 63.00 , 0.17 , 0.62 , 0.50 ," 6,270.99 ", 31.37 ,3155,730,841,783
15,109,1,116, 63.00 , 0.20 , 0.50 , 0.61 ," 5,270.18 ", 32.10 ,3227,743,838,781
15,109,1,120, 63.00 , 0.20 , 0.50 , 0.78 ," 3,995.65 ", 32.10 ,3134,764,843,776
15,109,1,347, 63.00 , 0.25 , 0.16 , 1.83 , 524.60 , 31.44 ,959,224,242,228
15,109,1,351, 63.00 , 0.20 , 0.50 , 1.34 , 363.90 , 32.10 ,489,96,119,102
15,109,1,690, 63.00 , 0.17 , 0.59 , 0.87 ," 2,036.26 ", 31.55 ,1773,469,682,497
15,109,1,1805, 63.00 , 0.17 , 0.62 , 0.72 ," 6,511.48 ", 31.37 ,4701,1119,1322,1189
15,109,3,31, 63.00 , 0.17 , 0.62 , 0.47 ," 9,159.65 ", 31.37 ,4288,1056,1198,1078
15,109,3,50, 63.00 , 0.19 , 0.55 , 0.31 ," 15,801.93 ", 31.31 ,4923,1300,1439,1301
15,109,3,455, 63.00 , 0.19 , 0.55 , 0.20 ," 11,067.18 ", 31.31 ,2211,550,587,561
15,109,3,046A, 63.00 , 0.19 , 0.55 , 0.21 ," 19,079.34 ", 31.31 ,4094,1099,1151,1100
15,109,3,559, 63.00 , 0.16 , 0.70 , 0.93 ," 6,932.92 ", 30.42 ,6449,1610,1833,1644
15,109,3,614, 63.00 , 0.17 , 0.62 , 1.42 ," 1,546.61 ", 31.37 ,2196,532,692,547
15,109,3,633, 63.00 , 0.13 , 0.81 , 0.85 ," 1,196.24 ", 29.98 ,1014,250,291,254
15,109,3,648, 63.00 , 0.20 , 0.59 , 0.33 ," 14,150.80 ", 30.85 ,4704,1248,1320,1264
15,109,3,703, 63.00 , 0.13 , 0.81 , 0.29 ," 13,489.81 ", 29.98 ,3861,934,1108,984
15,109,3,722, 63.00 , 0.19 , 0.55 , 0.20 ," 15,086.27 ", 31.31 ,3062,833,891,833
15,109,3,737, 63.00 , 0.19 , 0.55 , 0.23 ," 18,860.33 ", 31.31 ,4330,1088,1180,1088
15,109,3,756, 63.00 , 0.19 , 0.55 , 0.30 ," 19,698.73 ", 31.31 ,5921,1453,1548,1475
15,109,3,760, 63.00 , 0.19 , 0.55 , 0.21 ," 21,706.32 ", 31.31 ,4552,1132,1197,1132
15,109,3,794, 63.00 , 0.13 , 0.81 , 0.19 ," 20,795.18 ", 29.98 ,4016,974,1065,981
15,109,3,807, 63.00 , 0.13 , 0.81 , 0.28 ," 16,913.56 ", 29.98 ,4716,1254,1379,1275
15,109,3,811, 63.00 , 0.13 , 0.81 , 0.23 ," 19,647.21 ", 29.98 ,4494,1138,1258,1170
15,109,3,826, 63.00 , 0.19 , 0.55 , 0.29 ," 20,629.11 ", 31.31 ,5920,1449,1533,1452
15,109,3,953, 63.00 , 0.19 , 0.55 , 0.30 ," 12,645.01 ", 31.31 ,3843,938,1063,944
15,109,3,1059, 63.00 , 0.20 , 0.50 , 0.78 ," 8,858.29 ", 32.10 ,6917,1808,2283,1857
15,109,3,1082, 63.00 , 0.19 , 0.55 , 0.22 ," 11,053.62 ", 31.31 ,2473,581,617,594
15,109,3,1275, 63.00 , 0.19 , 0.55 , 0.34 ," 15,303.21 ", 31.31 ,5190,1208,1339,1237
15,109,3,128A, 63.00 , 0.19 , 0.55 , 0.42 ," 15,505.98 ", 31.31 ,6452,1503,1647,1511
15,109,3,1538, 63.00 , 0.13 , 0.81 , 0.28 ," 14,735.69 ", 29.98 ,4158,1035,1165,1053
15,109,3,1561, 63.00 , 0.19 , 0.55 , 0.28 ," 20,721.68 ", 31.31 ,5816,1565,1992,1593
15,109,3,1576, 63.00 , 0.13 , 0.81 , 0.28 ," 8,122.67 ", 29.98 ,2255,531,684,563
15,109,3,1608, 63.00 , 0.19 , 0.55 , 0.28 ," 24,662.53 ", 31.31 ,6853,1806,2412,1873
15,109,3,1631, 63.00 , 0.13 , 0.81 , 0.33 ," 11,500.39 ", 29.98 ,3738,916,1100,937
15,109,3,1716, 63.00 , 0.15 , 0.73 , 0.62 ," 10,189.23 ", 30.42 ,6321,1535,1949,1587
15,109,3,1720, 63.00 , 0.20 , 0.50 , 0.53 ," 6,039.27 ", 32.10 ,3215,848,1306,904
15,109,3,1735, 63.00 , 0.13 , 0.81 , 0.20 ," 3,111.11 ", 29.98 ,617,140,161,148
15,109,3,174A, 63.00 , 0.13 , 0.81 , 0.23 ," 9,698.51 ", 29.98 ,2183,524,574,536
15,109,3,1769, 63.00 , 0.16 , 0.66 , 2.12 , 162.10 , 31.09 ,344,80,96,83
15,109,3,1773, 63.00 , 0.13 , 0.81 , 0.50 , 13.90 , 29.98 ,7,*,2,2
15,109,25,27, 63.00 , 0.16 , 0.61 , 0.74 ," 9,369.67 ", 31.32 ,6897,1647,1875,1657
15,109,25,135, 62.00 , 0.16 , 0.61 , 0.14 ," 22,256.74 ", 31.32 ,3086,781,1068,804
15,109,25,014A, 62.00 , 0.16 , 0.61 , 0.37 ," 13,631.34 ", 31.32 ,5028,1274,1575,1301
15,109,25,173, 62.00 , 0.16 , 0.61 , 0.32 ," 13,683.78 ", 31.32 ,4405,1072,1620,1117
15,109,25,188, 62.00 , 0.16 , 0.61 , 0.47 ," 14,925.77 ", 31.32 ,6983,1774,2176,1811
15,109,25,021A, 62.00 , 0.27 , 0.24 , 1.23 ," 8,820.15 ", 30.89 ,10883,2898,4467,2921
15,109,25,224, 62.00 , 0.16 , 0.61 , 0.93 ," 10,650.90 ", 31.32 ,9854,2511,3346,2537
15,109,25,281, 63.00 , 0.16 , 0.61 , 0.48 ," 12,650.86 ", 31.32 ,6110,1610,1902,1620
15,109,25,328, 63.00 , 0.16 , 0.61 , 0.30 ," 7,361.53 ", 31.32 ,2228,533,641,542
15,109,25,686, 63.00 , 0.16 , 0.61 , 0.15 ," 12,169.70 ", 31.32 ,1864,459,527,471
15,109,25,898, 62.00 , 0.16 , 0.61 , 0.16 ," 16,277.20 ", 31.32 ,2667,667,873,713
15,109,25,915, 62.00 , 0.16 , 0.61 , 0.26 ," 20,001.19 ", 31.32 ,5262,1352,1719,1386
15,109,25,949, 63.00 , 0.16 , 0.61 , 0.24 ," 15,818.29 ", 31.32 ,3822,1004,1321,1030
15,109,25,1025, 62.00 , 0.16 , 0.61 , 0.26 ," 20,466.76 ", 31.32 ,5272,1320,1718,1366
15,109,25,1152, 62.00 , 0.16 , 0.61 , 0.05 ," 26,250.39 ", 31.32 ,1251,316,439,321
15,109,25,1190, 63.00 , 0.16 , 0.61 , 0.08 ," 12,220.57 ", 31.32 ,1013,260,328,270
15,109,25,1203, 62.50 , 0.16 , 0.61 , 0.22 ," 13,612.07 ", 31.32 ,3045,790,1069,805
15,109,25,1294, 62.00 , 0.16 , 0.61 , 0.22 ," 16,539.95 ", 31.32 ,3581,863,1136,889
15,109,25,1307, 63.00 , 0.16 , 0.61 , 0.18 ," 11,778.54 ", 31.32 ,2178,603,854,604
15,109,25,1650, 62.00 , 0.16 , 0.61 , 0.22 ," 21,162.62 ", 31.32 ,4725,1158,1565,1171
15,109,25,1684, 63.00 , 0.16 , 0.61 , 0.16 ," 20,478.27 ", 31.32 ,3350,880,1061,902
15,109,25,181A, 62.00 , 0.31 , 0.12 , 0.29 ," 11,352.20 ", 30.75 ,3303,862,1256,872
15,109,68,582, 63.00 , 0.20 , 0.58 , 1.03 ," 6,802.02 ", 31.37 ,6984,1701,2165,1718
15,109,68,667, 63.00 , 0.20 , 0.50 , 1.74 ," 5,021.73 ", 32.10 ,8721,2067,2705,2104
15,109,68,879, 63.00 , 0.20 , 0.50 , 0.50 ," 26,568.38 ", 32.10 ,13226,3716,4710,3746
15,109,68,1063, 63.00 , 0.20 , 0.50 , 0.78 ," 1,971.51 ", 32.10 ,1530,429,659,434
15,109,68,1097, 63.00 , 0.20 , 0.58 , 0.21 ," 24,440.28 ", 31.37 ,5126,1304,1735,1349
15,109,68,110A, 63.00 , 0.20 , 0.58 , 0.18 ," 22,476.72 ", 31.37 ,3968,1008,1251,1019
15,109,68,1114, 63.00 , 0.20 , 0.58 , 0.19 ," 30,776.54 ", 31.37 ,5852,1492,1862,1541
15,109,68,1434, 63.00 , 0.20 , 0.58 , 0.33 ," 5,265.76 ", 31.37 ,1742,429,624,437
15,109,68,1519, 63.00 , 0.20 , 0.58 , 0.21 ," 13,414.48 ", 31.37 ,2751,758,1086,769
15,109,68,1523, 63.00 , 0.19 , 0.55 , 0.19 ," 20,133.47 ", 31.31 ,3853,1080,1454,1086
15,109,68,1824, 63.00 , 0.20 , 0.58 , 0.25 ," 11,166.79 ", 31.37 ,2844,826,1238,845
15,109,69,1311, 63.00 , 0.19 , 0.53 , 0.69 ," 8,164.66 ", 31.57 ,5642,1319,1471,1322
15,109,69,1330, 63.00 , 0.19 , 0.55 , 0.28 ," 10,485.58 ", 31.31 ,2966,692,814,698
15,109,69,1345, 63.00 , 0.19 , 0.55 , 0.24 ," 10,446.74 ", 31.31 ,2490,568,660,588
15,109,72,1839, 63.00 , 0.20 , 0.50 , 2.34 ," 1,423.61 ", 32.10 ,3337,778,954,832
15,113,1,53, 62.00 , 0.43 , 0.22 , 0.80 ," 4,682.18 ", 25.01 ,3761,918,1039,919
15,113,1,68, 62.00 , 0.45 , 0.20 , 1.68 ," 3,217.34 ", 24.72 ,5420,1249,1427,1251
15,113,28,142, 56.68 , 0.51 , 0.19 , 7.98 , 482.70 , 22.35 ,3853,917,1088,917
15,113,31,119, 42.00 , 0.60 , 0.22 , 2.12 , 840.78 , 20.38 ,1786,401,464,401
15,113,31,123, 46.64 , 0.42 , 0.22 , 2.64 , 682.29 , 23.01 ,1800,443,546,444
15,115,1,43, 42.00 , 0.30 , 0.22 , 2.35 ," 4,194.59 ", 27.55 ,9842,2065,2276,2068
15,115,1,58, 41.44 , 0.31 , 0.20 , 2.36 ," 4,598.84 ", 27.47 ,10838,2287,2580,2292
15,115,6,81, 45.00 , 0.37 , 0.15 , 1.06 ," 5,098.71 ", 24.97 ,5383,1185,1304,1186
15,115,6,96, 47.00 , 0.33 , 0.18 , 1.33 ," 3,595.74 ", 26.64 ,4789,1005,1072,1006
15,115,6,109, 49.00 , 0.37 , 0.15 , 0.26 ," 1,616.95 ", 24.97 ,417,90,105,94
15,115,6,113, 45.00 , 0.31 , 0.20 , 0.16 , 418.50 , 27.47 ,67,14,16,14
15,118,1,79, 62.00 , 0.25 , 0.25 , 1.36 ," 2,612.81 ", 27.16 ,3559,838,923,839
15,118,1,83, 62.33 , 0.25 , 0.25 , 1.28 ," 4,456.10 ", 27.16 ,5700,1306,1514,1317
15,118,1,134, 62.00 , 0.26 , 0.24 , 1.38 ," 3,791.74 ", 27.19 ,5242,1227,1453,1229
15,118,1,149, 63.00 , 0.25 , 0.25 , 0.93 ," 5,381.13 ", 27.16 ,5018,1085,1249,1102
15,118,1,219, 62.00 , 0.25 , 0.25 , 0.83 ," 2,574.54 ", 27.16 ,2124,481,555,482
15,118,1,280, 63.00 , 0.25 , 0.25 , 0.22 ," 4,237.32 ", 27.16 ,929,216,251,224
15,118,1,399, 63.00 , 0.25 , 0.25 , 0.25 ," 3,440.48 ", 27.16 ,853,200,228,202
15,118,1,505, 63.00 , 0.26 , 0.25 , 1.29 ," 1,212.62 ", 27.30 ,1562,375,478,383
15,118,1,685, 62.00 , 0.27 , 0.20 , 0.75 , 389.44 , 27.31 ,291,64,73,64
15,118,53,153, 41.50 , 0.27 , 0.14 , 2.16 ," 4,860.01 ", 26.91 ,10484,2057,2206,2058
15,118,53,276, 36.63 , 0.27 , 0.14 , 1.95 ," 2,648.31 ", 26.91 ,5156,999,1078,1001
15,118,58,005A, 55.00 , 0.27 , 0.13 , 1.09 ," 8,321.88 ", 26.19 ,9092,1946,2149,1954
15,118,58,242, 55.00 , 0.27 , 0.13 , 0.46 ," 4,757.57 ", 26.19 ,2184,456,491,456
15,118,58,261, 55.00 , 0.27 , 0.13 , 0.69 , 914.28 , 26.19 ,632,148,171,149
15,118,59,416, 62.00 , 0.28 , 0.14 , 2.41 ," 2,924.19 ", 27.59 ,7060,1462,1802,1549
15,118,59,069A, 62.00 , 0.27 , 0.14 , 0.58 ," 1,675.93 ", 26.91 ,964,204,243,205
15,118,64,350, 55.60 , 0.26 , 0.21 , 1.10 ," 3,365.53 ", 26.67 ,3698,801,911,807
15,118,64,365, 58.00 , 0.26 , 0.20 , 0.65 ," 4,642.74 ", 26.55 ,3010,640,705,640
15,118,64,651, 55.00 , 0.26 , 0.20 , 0.18 ," 2,328.53 ", 26.55 ,419,91,104,91
15,118,64,702, 58.00 , 0.26 , 0.22 , 0.29 , 44.20 , 26.75 ,13,5,14,5
15,118,64,717, 55.00 , 0.26 , 0.20 , 0.22 , 420.56 , 26.55 ,93,21,25,21
15,118,75,420, 35.62 , 0.27 , 0.13 , 3.04 , 899.16 , 26.19 ,2729,552,625,556
15,118,134,721, 50.00 , 0.27 , 0.20 , 0.33 ," 7,047.12 ", 27.31 ,2313,743,2215,747
15,120,1,58, 61.00 , 0.24 , 0.10 , 0.91 ," 6,709.07 ", 30.79 ,6138,1494,1713,1511
15,120,1,344, 61.00 , 0.25 , 0.10 , 1.75 ," 2,155.90 ", 29.29 ,3776,882,1011,887
15,120,1,537, 61.00 , 0.23 , 0.10 , 0.17 ," 10,248.13 ", 31.79 ,1691,420,628,433
15,120,1,556, 61.50 , 0.38 , 0.10 , 1.46 ," 2,548.24 ", 29.97 ,3708,816,970,857
15,120,1,560, 61.00 , 0.23 , 0.10 , 1.42 ," 2,743.34 ", 31.79 ,3888,885,1006,910
15,120,1,575, 61.00 , 0.23 , 0.10 , 0.65 ," 2,525.59 ", 31.79 ,1635,385,793,394
15,120,1,058A, 61.00 , 0.23 , 0.10 , 0.41 ," 2,566.55 ", 31.79 ,1051,251,355,251
15,120,1,594, 61.00 , 0.23 , 0.10 , 1.50 ," 1,242.17 ", 31.19 ,1861,470,667,487
15,120,13,397, 56.00 , 0.25 , 0.35 , 2.43 ," 1,229.19 ", 31.42 ,2991,699,827,721
15,120,13,471, 56.00 , 0.20 , 0.35 , 0.39 ," 1,037.61 ", 30.87 ,407,86,105,89
15,120,14,664, 60.50 , 0.17 , 0.42 , 0.99 ," 5,260.46 ", 33.42 ,5190,1432,7167,1448
15,120,41,96, 60.88 , 0.20 , 0.40 , 1.78 ," 4,065.70 ", 33.21 ,7218,1668,1877,1671
15,120,41,255, 62.00 , 0.20 , 0.40 , 0.32 ," 2,442.08 ", 33.21 ,771,163,178,164
15,120,41,026A, 62.00 , 0.20 , 0.40 , 0.47 ," 2,096.27 ", 33.21 ,987,216,264,216
15,120,41,274, 62.00 , 0.20 , 0.40 , 0.53 ," 3,222.80 ", 33.21 ,1721,396,471,398
15,120,45,040A, 60.00 , 0.26 , 0.12 , 3.06 ," 1,355.84 ", 29.98 ,4150,822,913,830
15,120,46,113, 54.00 , 0.26 , 0.12 , 1.78 ," 5,045.37 ", 29.98 ,8978,1593,1669,1597
15,120,46,128, 54.20 , 0.26 , 0.12 , 1.24 ," 5,062.79 ", 29.98 ,6281,1131,1178,1136
15,120,46,132, 50.00 , 0.29 , 0.12 , 1.42 ," 2,896.07 ", 29.85 ,4113,702,720,702
15,120,56,414, 59.00 , 0.26 , 0.15 , 0.44 ," 4,442.24 ", 32.39 ,1941,508,520,508
15,120,57,429, 45.00 , 0.28 , 0.12 , 0.38 ," 9,485.75 ", 33.07 ,3610,908,1010,909
15,120,175,607, 61.14 , 0.23 , 0.10 , 1.76 ," 5,800.88 ", 31.99 ,10230,2757,7951,2761
15,120,198,630, 62.00 , 0.28 , 0.12 , 0.52 ," 6,083.32 ", 33.07 ,3155,940,3366,943
15,120,198,645, 62.00 , 0.28 , 0.12 , 0.71 ," 9,722.37 ", 33.07 ,6895,1944,6084,1949
15,121,1,89, 63.00 , 0.15 , 0.43 , 0.57 ," 2,337.59 ", 30.31 ,1324,303,342,315
15,121,1,93, 63.00 , 0.15 , 0.43 , 1.61 ," 1,836.88 ", 30.31 ,2949,691,804,708
15,121,1,106, 63.00 , 0.15 , 0.43 , 0.89 , 993.48 , 30.31 ,882,202,232,206
15,121,1,125, 63.00 , 0.15 , 0.43 , 1.24 , 32.26 , 30.31 ,40,12,12,12
15,121,1,013A, 63.00 , 0.23 , 0.28 , 1.28 ," 2,399.57 ", 30.35 ,3076,703,1031,713
15,121,1,144, 63.00 , 0.26 , 0.21 , 1.33 , 560.92 , 30.37 ,748,167,203,175
15,121,1,178, 63.00 , 0.28 , 0.18 , 0.53 ," 13,459.91 ", 30.38 ,7133,1772,2045,1855
15,121,1,182, 63.00 , 0.28 , 0.18 , 1.17 ," 1,563.33 ", 30.38 ,1836,413,544,454
15,121,1,197, 63.00 , 0.19 , 0.59 , 1.01 ," 6,115.89 ", 28.61 ,6205,1580,1891,1582
15,121,1,020A, 63.00 , 0.19 , 0.59 , 0.44 ," 7,720.89 ", 28.61 ,3427,839,968,842
15,121,1,229, 63.00 , 0.19 , 0.59 , 1.14 ," 4,820.32 ", 28.61 ,5475,1326,1598,1355
15,121,1,233, 63.00 , 0.19 , 0.59 , 0.59 ," 11,650.30 ", 28.61 ,6888,1976,2261,2011
15,121,1,252, 63.00 , 0.28 , 0.18 , 1.04 , 684.33 , 30.38 ,709,173,222,182
15,121,1,267, 63.00 , 0.28 , 0.18 , 1.61 , 17.40 , 30.38 ,28,8,10,9
15,121,1,271, 62.25 , 0.19 , 0.63 , 0.73 ," 2,238.86 ", 29.39 ,1633,367,408,371
15,121,1,303, 63.00 , 0.22 , 0.40 , 1.30 , -   , 30.87 ,0,0,0,0
15,121,1,337, 63.00 , 0.19 , 0.65 , 0.53 ," 13,981.83 ", 29.78 ,7425,1945,2169,2025
15,121,1,356, 63.00 , 0.17 , 0.62 , 1.24 , 10.48 , 31.37 ,13,3,3,3
15,121,1,360, 62.00 , 0.19 , 0.65 , 0.79 , 41.84 , 29.78 ,33,4,5,5
15,121,1,394, 63.00 , 0.17 , 0.62 , 0.57 ," 6,466.86 ", 31.37 ,3683,960,1172,989
15,121,1,407, 63.00 , 0.17 , 0.62 , 1.08 , 940.78 , 31.37 ,1017,223,244,229
15,121,1,411, 62.87 , 0.22 , 0.46 , 3.33 , 82.51 , 29.18 ,275,65,93,70
15,121,1,426, 62.86 , 0.22 , 0.53 , 1.55 ," 1,508.24 ", 29.45 ,2340,603,770,631
15,121,1,430, 62.50 , 0.19 , 0.65 , 1.03 ," 4,945.10 ", 29.78 ,5083,1215,1411,1257
15,121,1,045A, 63.00 , 0.17 , 0.62 , 0.50 ," 6,987.76 ", 31.37 ,3461,875,1108,896
15,121,1,500, 63.00 , 0.19 , 0.65 , 0.83 ," 8,015.17 ", 29.78 ,6670,1588,1873,1647
15,121,1,515, 63.00 , 0.19 , 0.65 , 0.56 ," 5,595.41 ", 29.78 ,3145,725,858,762
15,121,1,568, 63.00 , 0.13 , 0.81 , 0.21 ," 8,367.18 ", 29.98 ,1775,529,664,542
15,121,1,591, 63.00 , 0.13 , 0.81 , 0.18 ," 11,833.66 ", 29.98 ,2093,512,589,512
15,121,1,661, 63.00 , 0.13 , 0.81 , 0.34 ," 10,337.60 ", 29.98 ,3477,971,1085,1002
15,121,1,676, 63.00 , 0.13 , 0.81 , 0.29 ," 12,341.95 ", 29.98 ,3598,982,1111,1016
15,121,1,708, 63.00 , 0.16 , 0.41 , 3.46 ," 1,527.03 ", 30.15 ,5291,1212,1431,1223
15,121,1,746, 63.00 , 0.19 , 0.59 , 0.11 ," 34,300.91 ", 28.61 ,3917,1021,1205,1042
15,121,1,750, 63.00 , 0.19 , 0.59 , 0.09 ," 30,164.56 ", 28.61 ,2839,747,901,761
15,121,1,869, 62.00 , 0.20 , 0.56 , 2.80 ," 2,165.01 ", 29.28 ,6055,1529,1725,1541
15,121,1,981, 63.00 , 0.17 , 0.62 , 0.02 ," 39,554.64 ", 31.37 ,973,252,283,260
15,121,1,996, 63.00 , 0.28 , 0.18 , 0.24 ," 5,200.47 ", 30.38 ,1251,310,342,316
15,121,1,102A, 63.00 , 0.19 , 0.65 , 0.75 ," 5,562.00 ", 29.78 ,4145,863,1010,917
15,121,1,1034, 63.00 , 0.19 , 0.65 , 0.27 ," 14,861.34 ", 29.78 ,4001,977,1054,994
15,121,1,1053, 63.00 , 0.19 , 0.65 , 0.30 ," 14,509.49 ", 29.78 ,4381,990,1134,1038
15,121,1,1072, 63.00 , 0.19 , 0.65 , 0.22 ," 15,127.59 ", 29.78 ,3364,780,885,817
15,121,1,1104, 63.00 , 0.17 , 0.62 , 0.52 ," 11,092.91 ", 31.37 ,5817,1478,1606,1537
15,121,1,1180, 63.00 , 0.13 , 0.81 , 0.55 ," 11,318.01 ", 29.98 ,6254,1448,1666,1522
15,121,1,1231, 63.00 , 0.13 , 0.81 , 0.81 ," 2,492.42 ", 29.98 ,2017,632,1137,691
15,121,1,1246, 63.00 , 0.16 , 0.79 , 0.83 , 998.04 , 27.67 ,826,205,224,209
15,121,1,1265, 63.00 , 0.19 , 0.59 , 0.22 ," 21,131.58 ", 28.61 ,4551,1297,1763,1311
15,121,1,1301, 63.00 , 0.19 , 0.59 , 0.31 ," 21,421.59 ", 28.61 ,6551,1822,2362,1884
15,121,1,1335, 62.00 , 0.19 , 0.59 , 0.43 ," 11,432.04 ", 28.61 ,4866,1166,1469,1178
15,121,1,134A, 62.00 , 0.23 , 0.43 , 0.55 ," 3,000.56 ", 29.21 ,1663,395,477,400
15,121,1,1405, 63.00 , 0.13 , 0.81 , 0.39 ," 2,741.34 ", 29.98 ,1073,340,753,349
15,121,1,141A, 63.00 , 0.17 , 0.39 , 1.63 ," 3,390.00 ", 30.32 ,5523,1296,1657,1325
15,121,1,1424, 63.00 , 0.21 , 0.49 , 1.99 , 144.64 , 29.13 ,288,76,103,82
15,121,1,1443, 63.00 , 0.20 , 0.47 , 0.69 ," 1,639.38 ", 31.04 ,1131,336,455,356
15,121,1,1458, 63.00 , 0.28 , 0.18 , 0.70 ," 1,242.33 ", 30.38 ,865,251,361,282
15,121,1,1462, 63.00 , 0.17 , 0.62 , 0.25 ," 11,548.53 ", 31.37 ,2834,877,1194,919
15,121,1,1477, 63.00 , 0.22 , 0.30 , 0.30 ," 15,418.52 ", 30.34 ,4578,1211,1382,1246
15,121,1,1481, 63.00 , 0.15 , 0.43 , 0.38 ," 8,611.24 ", 30.31 ,3271,853,1004,868
15,121,1,1496, 63.00 , 0.24 , 0.32 , 0.29 ," 15,649.98 ", 28.70 ,4532,1256,1471,1270
15,121,1,1509, 63.00 , 0.19 , 0.59 , 0.18 ," 21,003.89 ", 28.61 ,3806,933,1078,948
15,121,1,1513, 63.00 , 0.19 , 0.59 , 0.18 ," 25,149.39 ", 28.61 ,4534,1150,1304,1156
15,121,1,1532, 62.67 , 0.19 , 0.59 , 0.53 ," 8,805.98 ", 28.61 ,4671,1083,1241,1097
15,121,1,1547, 63.00 , 0.19 , 0.59 , 0.40 ," 9,113.23 ", 28.61 ,3645,1018,1199,1075
15,121,1,1551, 63.00 , 0.19 , 0.61 , 0.68 ," 6,439.15 ", 29.00 ,4406,1229,1363,1244
15,121,1,1566, 63.00 , 0.17 , 0.62 , 0.25 ," 11,779.20 ", 31.37 ,2948,840,1014,889
15,121,1,1570, 63.00 , 0.17 , 0.62 , 0.17 ," 11,519.03 ", 31.37 ,1970,552,738,621
15,121,1,1585, 62.00 , 0.19 , 0.65 , 0.91 ," 8,703.73 ", 29.78 ,7906,2214,2695,2264
15,121,1,159A, 63.00 , 0.19 , 0.65 , 0.31 ," 11,490.69 ", 29.78 ,3570,770,889,800
15,121,1,1602, 63.00 , 0.17 , 0.62 , 0.38 ," 6,523.85 ", 31.37 ,2508,713,923,761
15,121,1,1617, 63.00 , 0.17 , 0.62 , 0.12 ," 26,993.83 ", 31.37 ,3188,768,988,821
15,121,1,1636, 63.00 , 0.17 , 0.62 , 0.24 ," 8,403.01 ", 31.37 ,2028,531,621,543
15,121,1,1640, 63.00 , 0.19 , 0.65 , 0.66 ," 8,461.55 ", 29.78 ,5568,1353,1695,1397
15,121,1,1655, 63.00 , 0.19 , 0.65 , 0.17 ," 13,044.35 ", 29.78 ,2175,492,557,520
15,121,1,1674, 63.00 , 0.15 , 0.60 , 0.39 ," 2,123.29 ", 28.97 ,824,225,283,232
15,121,1,1689, 63.00 , 0.15 , 0.60 , 0.80 ," 3,551.75 ", 28.97 ,2830,769,890,774
15,121,1,1693, 63.00 , 0.17 , 0.56 , 0.67 ," 1,743.51 ", 29.03 ,1172,287,355,309
